ymdhms,sunshine,humdt,wnd_spd,visiblt,cloud2,cloud,grd_temprt,wnd_dir,dewpnt,steampressr,temprt,mincloud,rain,pressr,seapressr,snow
2020013107,0.0,97.0,1.6,273.0,3.0,3.0,0.6,270.0,-0.1,6.1,0.3,16.0,0.0,997.6,1018.3,0.0
2020013108,0.0,91.0,1.1,355.0,3.0,5.0,1.2,270.0,0.4,6.3,1.8,6.0,0.0,998.4,1019.0,0.0
2020013109,0.1,94.0,0.0,293.0,4.0,9.0,2.8,0.0,1.3,6.7,2.2,15.0,0.0,999.0,1019.5,0.0
2020013110,0.0,82.0,1.8,571.0,9.0,9.0,4.5,290.0,1.0,6.6,3.8,8.0,0.0,999.5,1019.9,0.0
2020013111,0.0,76.0,1.4,744.0,9.0,9.0,5.4,270.0,0.6,6.4,4.5,6.0,0.0,1000.0,1020.3,0.0
2020013112,0.0,68.0,3.5,972.0,5.0,9.0,6.4,290.0,-0.7,5.8,4.7,7.0,0.0,999.6,1020.0,0.0
2020013113,0.1,67.0,3.9,985.0,9.0,9.0,6.5,290.0,-1.0,5.7,4.6,12.0,0.0,999.0,1019.4,0.0
2020013114,0.0,63.0,2.9,1053.0,9.0,9.0,8.7,290.0,-0.9,5.7,5.6,10.0,0.0,998.6,1018.9,0.0
2020013115,0.1,60.0,3.8,1103.0,9.0,9.0,6.3,290.0,-2.0,5.3,5.1,12.0,0.0,998.7,1019.0,0.0
2020013116,0.0,60.0,4.1,1190.0,9.0,9.0,6.6,290.0,-1.8,5.4,5.3,10.0,0.0,999.0,1019.3,0.0
2020013117,0.0,58.0,3.5,1239.0,8.0,8.0,5.6,320.0,-2.3,5.2,5.3,12.0,0.0,999.3,1019.6,0.0
2020013118,0.0,55.0,3.4,1296.0,4.0,4.0,3.2,290.0,-3.7,4.6,4.5,12.0,0.0,999.7,1020.0,0.0
2020013119,0.0,59.0,1.3,1183.0,0.0,0.0,1.6,320.0,-3.9,4.6,3.3,11.375,0.0,1000.4,1020.9,0.0
2020013120,0.0,76.0,1.3,1020.0,0.0,0.0,0.5,290.0,-3.3,4.8,0.4,10.75,0.0,1000.9,1021.6,0.0
2020020105,0.0,87.0,1.3,725.0,0.0,0.0,-0.3,290.0,-3.8,4.6,-2.0,10.125,0.0,1002.7,1023.7,0.0
2020020106,0.0,91.0,0.9,702.0,0.0,0.0,-0.4,140.0,-4.2,4.5,-3.0,9.5,0.0,1003.0,1024.0,0.0
2020020107,0.0,93.0,1.8,606.0,0.0,0.0,-0.4,110.0,-3.8,4.6,-2.9,8.875,0.0,1003.6,1024.6,0.0
2020020108,0.0,95.0,1.0,478.0,0.0,0.0,-0.4,110.0,-4.2,4.5,-3.6,8.25,0.0,1004.3,1025.4,0.0
2020020109,1.0,88.0,1.7,641.0,0.0,0.0,-0.1,250.0,-1.6,5.4,0.1,7.625,0.0,1004.9,1025.7,0.0
2020020110,0.7,73.0,4.4,1146.0,5.0,10.0,0.2,290.0,-1.2,5.6,3.1,7.0,0.0,1005.5,1026.1,0.0
2020020111,0.2,64.0,3.0,562.0,9.0,9.0,0.4,290.0,-1.7,5.4,4.5,9.0,0.0,1005.6,1026.1,0.0
2020020112,0.9,58.0,3.9,420.0,6.0,6.0,1.8,290.0,-1.8,5.4,5.8,10.0,0.0,1004.8,1025.2,0.0
2020020113,1.0,57.0,4.3,436.0,3.0,3.0,7.2,290.0,-1.2,5.6,6.7,11.0,0.0,1003.9,1024.2,0.0
2020020114,0.4,57.0,4.3,369.0,6.0,6.0,7.9,320.0,-1.6,5.4,6.3,11.0,0.0,1003.4,1023.7,0.0
2020020115,0.3,55.0,3.8,417.0,6.0,6.0,7.8,290.0,-1.4,5.5,7.0,12.0,0.0,1002.8,1023.0,0.0
2020020116,0.2,55.0,4.0,455.0,5.0,6.0,5.8,320.0,-1.6,5.4,6.8,13.0,0.0,1002.9,1023.1,0.0
2020020117,0.6,57.0,3.7,455.0,6.0,6.0,5.1,320.0,-1.2,5.6,6.7,13.0,0.0,1002.8,1023.1,0.0
2020020118,0.0,60.0,2.7,434.0,7.0,7.0,3.6,320.0,-1.0,5.7,6.1,13.0,0.0,1003.5,1023.8,0.0
2020020119,0.0,63.0,1.7,410.0,0.0,0.0,2.6,320.0,-1.1,5.6,5.3,26.0,0.0,1004.0,1024.4,0.0
2020020120,0.0,69.0,2.0,396.0,0.0,0.0,1.6,290.0,-0.8,5.8,4.3,39.0,0.0,1004.1,1024.6,0.0
2020020205,0.0,79.0,2.7,422.0,6.0,10.0,0.0,320.0,-2.4,5.1,0.8,52.0,0.0,1004.7,1025.5,0.0
2020020206,0.0,89.0,1.7,336.0,8.0,8.0,-0.1,270.0,-2.3,5.2,-0.8,52.0,0.0,1005.0,1025.9,0.0
2020020207,0.0,95.0,1.3,192.0,0.0,0.0,-0.2,110.0,-2.9,4.9,-2.3,51.166666666666664,0.0,1005.3,1026.3,0.0
2020020208,0.0,97.0,0.2,206.0,0.0,0.0,-0.2,0.0,-2.9,4.9,-2.5,50.333333333333336,0.0,1005.5,1026.6,0.0
2020020209,1.0,90.0,0.8,291.0,0.0,0.0,-0.1,110.0,-2.4,5.1,-1.0,49.5,0.0,1005.9,1026.8,0.0
2020020210,1.0,70.0,2.8,505.0,0.0,3.0,0.1,290.0,-2.1,5.2,2.8,48.666666666666664,0.0,1005.9,1026.5,0.0
2020020211,1.0,62.0,3.9,687.0,0.0,2.0,0.7,270.0,-2.2,5.2,4.4,47.833333333333336,0.0,1006.2,1026.7,0.0
2020020212,1.0,54.0,4.8,804.0,1.0,4.0,3.2,250.0,-3.3,4.8,5.2,47.0,0.0,1005.2,1025.6,0.0
2020020213,1.0,47.0,4.5,854.0,0.0,7.0,8.8,250.0,-3.6,4.7,6.9,46.333333333333336,0.0,1004.2,1024.5,0.0
2020020214,1.0,40.0,3.9,1112.0,0.0,4.0,10.9,270.0,-4.8,4.3,8.0,45.666666666666664,0.0,1003.2,1023.3,0.0
2020020215,1.0,42.0,4.2,1160.0,0.0,4.0,11.6,270.0,-3.6,4.7,8.6,45.0,0.0,1002.7,1022.8,0.0
2020020216,1.0,38.0,3.8,1222.0,0.0,3.0,10.1,320.0,-5.3,4.1,8.1,44.333333333333336,0.0,1002.4,1022.5,0.0
2020020217,1.0,44.0,3.0,1141.0,0.0,2.0,6.3,290.0,-3.8,4.6,7.7,43.666666666666664,0.0,1002.6,1022.8,0.0
2020020218,0.3,51.0,1.6,979.0,1.0,4.0,3.7,320.0,-3.5,4.7,5.8,43.0,0.0,1002.9,1023.2,0.0
2020020219,0.0,58.0,0.2,1011.0,0.0,0.0,1.9,0.0,-3.7,4.6,3.8,37.0,0.0,1003.2,1023.7,0.0
2020020220,0.0,65.0,1.4,896.0,0.0,0.0,0.7,270.0,-3.4,4.8,2.5,31.0,0.0,1003.4,1024.0,0.0
2020020305,0.0,80.0,0.4,921.0,0.0,4.0,-0.5,0.0,-3.6,4.7,-0.6,25.0,0.0,1003.3,1024.1,0.0
2020020306,0.0,86.0,0.3,801.0,0.0,0.0,-0.3,0.0,-3.6,4.7,-1.6,19.0,0.0,1003.6,1024.5,0.0
2020020307,0.0,85.0,0.3,765.0,0.0,0.0,0.0,0.0,-3.0,4.9,-0.8,13.0,0.0,1004.2,1025.1,0.0
2020020308,0.0,77.0,3.1,993.0,10.0,10.0,0.1,270.0,-1.8,5.4,1.8,7.0,0.0,1004.8,1025.5,0.0
2020020309,0.0,81.0,3.2,949.0,10.0,10.0,0.2,270.0,-1.1,5.6,1.8,6.0,0.0,1005.4,1026.1,0.0
2020020310,0.0,76.0,3.4,897.0,9.0,9.0,0.6,290.0,-1.5,5.5,2.3,7.0,0.0,1005.5,1026.2,0.0
2020020311,0.0,69.0,3.1,1174.0,9.0,9.0,2.2,290.0,-2.4,5.1,2.7,7.0,0.0,1005.9,1026.5,0.0
2020020312,0.6,57.0,4.7,1148.0,4.0,7.0,4.8,320.0,-3.7,4.6,4.0,10.0,0.0,1005.4,1025.9,0.0
2020020313,0.7,52.0,5.1,1396.0,8.0,8.0,6.6,290.0,-4.9,4.2,4.0,11.0,0.0,1005.0,1025.5,0.0
2020020314,0.9,46.0,4.2,1704.0,3.0,5.0,9.8,320.0,-5.5,4.1,5.2,14.0,0.0,1004.4,1024.8,0.0
2020020315,0.9,45.0,4.7,1602.0,0.0,3.0,9.0,320.0,-6.1,3.9,4.8,13.695652173913043,0.0,1004.9,1025.4,0.0
2020020316,1.0,45.0,4.1,1645.0,0.0,0.0,8.2,320.0,-6.0,3.9,4.9,13.391304347826086,0.0,1004.8,1025.3,0.0
2020020317,1.0,40.0,5.1,1627.0,0.0,0.0,3.4,320.0,-8.4,3.2,4.0,13.08695652173913,0.0,1005.2,1025.7,0.0
2020020318,0.3,45.0,3.5,1038.0,0.0,0.0,0.7,290.0,-7.9,3.4,2.8,12.782608695652174,0.0,1005.8,1026.4,0.0
2020020319,0.0,50.0,3.1,1430.0,0.0,0.0,-0.7,290.0,-7.5,3.5,1.8,12.478260869565217,0.0,1006.1,1026.8,0.0
2020020320,0.0,57.0,3.8,1255.0,0.0,0.0,-0.2,290.0,-6.7,3.7,0.8,12.173913043478262,0.0,1006.2,1027.0,0.0
2020020405,0.0,73.0,3.5,1373.0,0.0,0.0,-2.4,290.0,-7.3,3.5,-3.2,11.869565217391305,0.0,1006.5,1027.6,0.0
2020020406,0.0,71.0,4.4,1486.0,0.0,0.0,-2.8,290.0,-7.7,3.4,-3.2,11.565217391304348,0.0,1006.2,1027.3,0.0
2020020407,0.0,70.0,4.2,1528.0,0.0,0.0,-3.1,290.0,-8.0,3.3,-3.4,11.26086956521739,0.0,1006.3,1027.4,0.0
2020020408,0.1,67.0,4.7,1450.0,0.0,0.0,-3.1,290.0,-8.4,3.2,-3.2,10.956521739130434,0.0,1006.7,1027.8,0.0
2020020409,1.0,61.0,4.2,1569.0,0.0,0.0,-2.0,270.0,-8.2,3.3,-1.7,10.652173913043478,0.0,1007.0,1028.0,0.0
2020020410,1.0,50.0,4.6,1680.0,0.0,0.0,-0.9,250.0,-9.0,3.1,0.2,10.347826086956522,0.0,1006.6,1027.5,0.0
2020020411,1.0,38.0,4.5,1766.0,0.0,0.0,0.1,250.0,-10.5,2.8,2.3,10.043478260869565,0.0,1006.5,1027.2,0.0
2020020412,1.0,33.0,4.8,1664.0,0.0,0.0,1.7,250.0,-10.7,2.7,4.1,9.73913043478261,0.0,1005.5,1026.0,0.0
2020020413,1.0,26.0,4.5,1890.0,0.0,0.0,5.1,250.0,-11.9,2.5,6.2,9.434782608695652,0.0,1004.7,1025.0,0.0
2020020414,1.0,24.0,3.7,1951.0,0.0,0.0,9.0,250.0,-12.0,2.4,7.2,9.130434782608695,0.0,1003.6,1023.8,0.0
2020020415,1.0,20.0,3.6,1913.0,0.0,0.0,9.8,290.0,-14.4,2.0,7.0,8.826086956521738,0.0,1003.1,1023.3,0.0
2020020416,1.0,23.0,4.2,1779.0,0.0,0.0,9.5,270.0,-12.2,2.4,7.6,8.521739130434781,0.0,1002.6,1022.8,0.0
2020020417,1.0,28.0,3.2,1856.0,0.0,0.0,4.4,290.0,-10.9,2.7,6.3,8.217391304347826,0.0,1002.9,1023.2,0.0
2020020418,0.4,33.0,1.5,1359.0,0.0,0.0,0.8,320.0,-10.2,2.8,4.7,7.913043478260869,0.0,1003.3,1023.8,0.0
2020020419,0.0,38.0,2.6,1023.0,0.0,0.0,-0.8,290.0,-9.8,2.9,3.1,7.608695652173912,0.0,1004.0,1024.6,0.0
2020020420,0.0,48.0,1.9,974.0,0.0,0.0,-0.3,270.0,-8.7,3.2,1.1,7.304347826086956,0.0,1004.4,1025.1,0.0
2020020505,0.0,72.0,5.0,942.0,1.0,1.0,-1.3,290.0,-5.4,4.1,-1.0,7.0,0.0,1004.8,1025.7,0.0
2020020506,0.0,68.0,3.2,1262.0,0.0,0.0,-2.1,290.0,-7.5,3.5,-2.4,8.52,0.0,1005.3,1026.3,0.0
2020020507,0.0,52.0,4.0,1958.0,0.0,0.0,-3.0,290.0,-11.9,2.5,-3.5,10.04,0.0,1006.2,1027.4,0.0
2020020508,0.1,51.0,4.7,1960.0,0.0,0.0,-3.5,290.0,-13.1,2.2,-4.5,11.56,0.0,1007.1,1028.4,0.0
2020020509,1.0,44.0,4.6,1952.0,0.0,0.0,-3.1,290.0,-14.5,2.0,-4.1,13.08,0.0,1008.1,1029.3,0.0
2020020510,1.0,35.0,3.5,1909.0,0.0,0.0,-2.1,290.0,-16.0,1.8,-2.7,14.6,0.0,1008.5,1029.6,0.0
2020020511,1.0,31.0,4.6,1986.0,0.0,0.0,-1.0,290.0,-16.9,1.6,-2.0,16.12,0.0,1008.4,1029.5,0.0
2020020512,1.0,31.0,4.1,1829.0,0.0,0.0,0.5,290.0,-16.0,1.8,-1.0,17.64,0.0,1008.2,1029.2,0.0
2020020513,1.0,27.0,3.0,1932.0,0.0,0.0,4.2,320.0,-16.2,1.7,0.7,19.16,0.0,1007.5,1028.3,0.0
2020020514,1.0,24.0,5.5,1825.0,0.0,0.0,5.5,290.0,-17.9,1.5,0.3,20.68,0.0,1006.9,1027.8,0.0
2020020515,1.0,27.0,5.3,1939.0,0.0,0.0,5.8,290.0,-16.2,1.7,0.7,22.2,0.0,1006.4,1027.2,0.0
2020020516,1.0,29.0,4.2,1950.0,0.0,0.0,5.1,290.0,-15.2,1.9,0.8,23.72,0.0,1006.6,1027.4,0.0
2020020517,1.0,32.0,4.0,1637.0,0.0,0.0,0.0,290.0,-14.9,1.9,-0.2,25.240000000000002,0.0,1007.2,1028.1,0.0
2020020518,0.4,41.0,5.2,1917.0,0.0,0.0,-1.3,320.0,-13.4,2.2,-1.9,26.76,0.0,1008.1,1029.2,0.0
2020020519,0.0,48.0,4.0,1934.0,0.0,0.0,-2.1,290.0,-12.4,2.4,-3.0,28.28,0.0,1009.1,1030.3,0.0
2020020520,0.0,54.0,4.5,1949.0,0.0,0.0,-2.9,290.0,-11.9,2.5,-4.0,29.8,0.0,1009.9,1031.2,0.0
2020020605,0.0,57.0,3.9,1998.0,0.0,0.0,-6.6,290.0,-14.5,2.0,-7.5,31.32,0.0,1011.4,1033.0,0.0
2020020606,0.0,54.0,2.6,1987.0,0.0,0.0,-6.5,290.0,-15.3,1.9,-7.6,32.84,0.0,1011.3,1032.9,0.0
2020020607,0.0,51.0,2.0,1998.0,0.0,0.0,-6.6,320.0,-16.1,1.7,-7.7,34.36,0.0,1011.3,1032.9,0.0
2020020608,0.1,47.0,3.1,1964.0,0.0,0.0,-6.3,290.0,-16.6,1.7,-7.2,35.879999999999995,0.0,1011.8,1033.4,0.0
2020020609,1.0,44.0,5.8,1879.0,0.0,0.0,-5.0,250.0,-16.4,1.7,-6.1,37.4,0.0,1012.4,1033.9,0.0
2020020610,1.0,37.0,5.4,1886.0,0.0,0.0,-3.2,250.0,-16.7,1.7,-4.2,38.92,0.0,1012.4,1033.7,0.0
2020020611,1.0,30.0,6.1,1853.0,0.0,0.0,-0.8,250.0,-17.3,1.6,-2.0,40.44,0.0,1012.1,1033.2,0.0
2020020612,1.0,22.0,5.1,1928.0,0.0,7.0,1.8,250.0,-18.9,1.4,0.3,41.96,0.0,1011.4,1032.4,0.0
2020020613,1.0,21.0,4.1,1965.0,0.0,3.0,5.5,250.0,-18.0,1.5,2.0,43.480000000000004,0.0,1010.0,1030.8,0.0
2020020614,1.0,20.0,4.5,1839.0,1.0,7.0,6.4,250.0,-18.4,1.4,2.3,45.0,0.0,1009.6,1030.3,0.0
2020020615,1.0,20.0,3.1,1989.0,0.0,8.0,6.2,250.0,-17.9,1.5,2.9,43.75,0.0,1009.2,1029.9,0.0
2020020616,0.3,19.0,2.9,1948.0,0.0,7.0,3.3,270.0,-18.7,1.4,2.6,42.5,0.0,1009.4,1030.1,0.0
2020020617,0.0,20.0,2.6,1978.0,0.0,10.0,0.9,270.0,-18.4,1.4,2.3,41.25,0.0,1009.5,1030.2,0.0
2020020618,0.0,24.0,1.2,1388.0,2.0,10.0,-0.2,290.0,-17.0,1.6,1.4,40.0,0.0,1009.5,1030.3,0.0
2020020619,0.0,33.0,1.5,1216.0,2.0,9.0,-0.5,250.0,-14.6,2.0,-0.3,44.0,0.0,1009.8,1030.8,0.0
2020020620,0.0,38.0,0.6,1103.0,2.0,10.0,-0.6,290.0,-13.6,2.1,-1.1,45.0,0.0,1009.9,1030.9,0.0
2020020705,0.0,61.0,0.6,1448.0,9.0,9.0,-2.6,270.0,-10.2,2.8,-3.8,64.0,0.0,1009.0,1030.2,0.0
2020020706,0.0,65.0,0.7,1296.0,9.0,10.0,-2.9,270.0,-9.8,2.9,-4.2,66.0,0.0,1008.9,1030.2,0.0
2020020707,0.0,64.0,0.7,1407.0,5.0,8.0,-3.7,230.0,-10.4,2.8,-4.7,68.0,0.0,1008.8,1030.1,0.0
2020020708,0.0,72.0,0.5,979.0,0.0,6.0,-3.8,90.0,-9.4,3.0,-5.2,68.5,0.0,1008.8,1030.2,0.0
2020020709,0.8,57.0,0.8,1426.0,0.0,0.0,-1.9,90.0,-9.5,3.0,-2.2,69.0,0.0,1008.6,1029.7,0.0
2020020710,1.0,30.0,2.8,1750.0,0.0,0.0,-0.1,270.0,-13.4,2.2,2.4,69.5,0.0,1008.3,1029.0,0.0
2020020711,1.0,25.0,5.0,1916.0,2.0,5.0,0.7,270.0,-14.8,1.9,3.4,70.0,0.0,1008.2,1028.8,0.0
2020020712,1.0,24.0,5.7,1584.0,0.0,6.0,2.7,270.0,-14.9,1.9,3.8,70.5,0.0,1007.4,1028.0,0.0
2020020713,1.0,25.0,5.3,1244.0,1.0,8.0,4.8,290.0,-13.7,2.1,4.7,71.0,0.0,1006.3,1026.8,0.0
2020020714,1.0,31.0,4.8,936.0,2.0,7.0,6.7,320.0,-10.5,2.8,5.2,66.0,0.0,1005.6,1026.1,0.0
2020020715,1.0,29.0,4.6,1151.0,1.0,6.0,8.2,320.0,-10.9,2.7,5.8,74.0,0.0,1005.0,1025.4,0.0
2020020716,0.9,29.0,4.5,1330.0,0.0,6.0,4.8,320.0,-11.5,2.5,5.1,72.5,0.0,1005.0,1025.5,0.0
2020020717,0.4,38.0,5.1,824.0,2.0,7.0,1.9,320.0,-9.2,3.0,3.8,71.0,0.0,1005.1,1025.6,0.0
2020020718,0.0,45.0,3.8,1073.0,0.0,10.0,0.0,320.0,-8.2,3.3,2.5,66.0,0.0,1005.6,1026.2,0.0
2020020719,0.0,57.0,4.2,1046.0,7.0,10.0,-0.3,290.0,-6.0,3.9,1.6,61.0,0.0,1006.3,1027.0,0.0
2020020720,0.0,61.0,4.3,1054.0,8.0,8.0,-0.5,290.0,-5.6,4.0,1.0,60.0,0.0,1006.4,1027.2,0.0
2020020805,0.0,68.0,3.0,854.0,1.0,1.0,-1.3,290.0,-4.6,4.3,0.6,12.0,0.0,1004.8,1025.6,0.0
2020020806,0.0,67.0,4.4,811.0,7.0,7.0,-0.4,320.0,-4.3,4.4,1.1,10.0,0.0,1004.9,1025.7,0.0
2020020807,0.0,69.0,3.9,756.0,9.0,9.0,-0.1,320.0,-3.4,4.8,1.6,10.0,0.0,1005.3,1026.0,0.0
2020020808,0.0,74.0,4.1,625.0,9.0,9.0,0.0,290.0,-2.8,5.0,1.3,8.0,0.0,1005.6,1026.4,0.0
2020020809,0.0,78.0,2.7,547.0,9.0,9.0,0.5,290.0,-2.0,5.3,1.4,6.0,0.0,1006.1,1026.9,0.0
2020020810,0.0,68.0,4.4,592.0,4.0,9.0,1.6,290.0,-2.8,5.0,2.5,8.0,0.0,1006.1,1026.8,0.0
2020020811,0.1,61.0,5.4,680.0,8.0,9.0,2.8,320.0,-3.6,4.7,3.2,11.0,0.0,1006.1,1026.7,0.0
2020020812,0.2,57.0,5.0,776.0,8.0,8.0,4.5,320.0,-4.1,4.5,3.6,10.0,0.0,1005.6,1026.1,0.0
2020020813,0.6,51.0,5.7,782.0,6.0,6.0,6.8,320.0,-4.9,4.2,4.3,12.0,0.0,1004.6,1025.1,0.0
2020020814,1.0,45.0,5.9,896.0,0.0,0.0,9.6,320.0,-6.1,3.9,4.8,11.75,0.0,1003.7,1024.2,0.0
2020020815,1.0,37.0,4.8,1242.0,0.0,0.0,10.8,320.0,-7.9,3.4,5.6,11.5,0.0,1003.4,1023.8,0.0
2020020816,1.0,31.0,4.3,1621.0,0.0,0.0,9.1,290.0,-10.3,2.8,5.5,11.25,0.0,1003.3,1023.7,0.0
2020020817,1.0,36.0,5.1,1578.0,0.0,0.0,3.8,290.0,-9.1,3.1,4.7,11.0,0.0,1003.9,1024.4,0.0
2020020818,0.4,46.0,3.9,1094.0,0.0,0.0,0.2,320.0,-7.6,3.5,2.8,10.75,0.0,1004.7,1025.3,0.0
2020020819,0.0,52.0,4.4,1112.0,0.0,0.0,-0.4,290.0,-7.0,3.6,1.8,10.5,0.0,1005.4,1026.1,0.0
2020020820,0.0,55.0,4.2,1156.0,0.0,0.0,-0.6,270.0,-7.1,3.6,0.9,10.25,0.0,1005.8,1026.6,0.0
2020020905,0.0,79.0,0.2,1240.0,0.0,0.0,-4.0,0.0,-8.2,3.3,-5.2,10.0,0.0,1007.0,1028.3,0.0
2020020906,0.0,78.0,2.1,1147.0,0.0,0.0,-4.3,290.0,-7.7,3.4,-4.5,9.75,0.0,1006.8,1028.1,0.0
2020020907,0.0,67.0,2.0,1500.0,0.0,0.0,-4.0,320.0,-8.2,3.3,-3.0,9.5,0.0,1006.8,1027.9,0.0
2020020908,0.2,78.0,0.6,964.0,0.0,0.0,-3.7,160.0,-8.0,3.3,-4.8,9.25,0.0,1007.1,1028.4,0.0
2020020909,1.0,67.0,0.5,1010.0,0.0,0.0,-2.2,140.0,-6.5,3.8,-1.2,9.0,0.0,1006.9,1027.9,0.0
2020020910,1.0,54.0,2.9,1545.0,0.0,0.0,-0.5,290.0,-6.4,3.8,1.9,8.75,0.0,1006.6,1027.3,0.0
2020020911,1.0,47.0,5.2,1403.0,0.0,1.0,0.4,290.0,-7.8,3.4,2.3,8.5,0.0,1006.3,1027.0,0.0
2020020912,1.0,40.0,3.3,1555.0,0.0,0.0,3.2,290.0,-8.0,3.3,4.4,8.25,0.0,1005.4,1025.9,0.0
2020020913,1.0,39.0,4.0,1638.0,0.0,0.0,8.7,290.0,-7.2,3.6,5.6,8.0,0.0,1004.0,1024.4,0.0
2020020914,1.0,36.0,4.4,1843.0,0.0,0.0,11.1,270.0,-8.2,3.3,5.7,7.75,0.0,1003.0,1023.4,0.0
2020020915,1.0,36.0,4.6,1753.0,0.0,0.0,11.1,270.0,-7.4,3.5,6.6,7.5,0.0,1002.4,1022.7,0.0
2020020916,1.0,38.0,5.7,1680.0,0.0,0.0,9.1,290.0,-7.0,3.6,6.3,7.25,0.0,1002.1,1022.4,0.0
2020020917,1.0,39.0,4.2,1504.0,0.0,0.0,4.4,290.0,-7.4,3.5,5.4,7.0,0.0,1002.0,1022.4,0.0
2020020918,0.5,46.0,4.1,1525.0,0.0,0.0,0.7,290.0,-6.9,3.6,3.6,6.75,0.0,1002.4,1022.9,0.0
2020020919,0.0,51.0,2.2,1274.0,0.0,0.0,-0.5,320.0,-6.7,3.7,2.4,6.5,0.0,1002.6,1023.2,0.0
2020020920,0.0,58.0,1.4,1354.0,0.0,0.0,-0.7,50.0,-6.4,3.8,0.9,6.25,0.0,1002.5,1023.2,0.0
2020021005,0.0,81.0,0.5,840.0,2.0,2.0,-0.8,70.0,-3.3,4.8,-0.5,6.0,0.0,1001.8,1022.6,0.0
2020021006,0.0,83.0,0.3,787.0,0.0,0.0,-0.7,0.0,-3.2,4.8,-0.7,7.333333333333333,0.0,1001.9,1022.7,0.0
2020021007,0.0,88.0,0.3,700.0,0.0,0.0,-1.9,0.0,-3.1,4.9,-1.4,8.666666666666666,0.0,1002.3,1023.2,0.0
2020021008,0.0,88.0,0.3,658.0,3.0,3.0,-1.5,0.0,-3.2,4.8,-1.5,10.0,0.0,1002.7,1023.6,0.0
2020021009,0.0,85.0,0.7,550.0,4.0,4.0,-0.2,90.0,-2.5,5.1,-0.3,9.0,0.0,1003.1,1023.9,0.0
2020021010,0.3,72.0,0.9,434.0,5.0,5.0,1.1,180.0,0.0,6.1,4.7,8.0,0.0,1003.3,1023.8,0.0
2020021011,1.0,66.0,3.8,315.0,0.0,0.0,3.7,270.0,0.9,6.5,6.9,11.368421052631579,0.0,1003.5,1023.8,0.0
2020021012,1.0,58.0,4.4,361.0,0.0,0.0,7.4,270.0,0.6,6.4,8.5,14.736842105263158,0.0,1003.4,1023.5,0.0
2020021013,1.0,49.0,5.1,427.0,0.0,0.0,12.6,270.0,0.0,6.1,10.2,18.105263157894736,0.0,1002.5,1022.5,0.0
2020021014,1.0,35.0,4.6,710.0,0.0,0.0,16.0,270.0,-3.2,4.8,11.7,21.473684210526315,0.0,1002.0,1021.8,0.0
2020021015,1.0,33.0,3.3,874.0,0.0,0.0,16.0,290.0,-4.2,4.5,11.5,24.842105263157894,0.0,1002.0,1021.9,0.0
2020021016,1.0,36.0,3.4,704.0,0.0,0.0,13.2,290.0,-3.3,4.8,11.2,28.210526315789473,0.0,1002.0,1021.9,0.0
2020021017,1.0,33.0,2.8,860.0,0.0,0.0,8.3,320.0,-4.7,4.3,10.9,31.57894736842105,0.0,1002.1,1022.0,0.0
2020021018,0.5,30.0,1.2,1127.0,0.0,0.0,3.6,320.0,-7.5,3.5,9.2,34.94736842105263,0.0,1002.7,1022.7,0.0
2020021019,0.0,50.0,1.2,929.0,0.0,0.0,0.7,270.0,-5.3,4.1,4.2,38.315789473684205,0.0,1003.7,1024.2,0.0
2020021020,0.0,49.0,1.6,1094.0,0.0,0.0,-0.9,290.0,-6.1,3.9,3.6,41.68421052631579,0.0,1004.6,1025.1,0.0
2020021105,0.0,88.0,0.5,479.0,0.0,0.0,-2.5,90.0,-5.6,4.0,-4.0,45.05263157894737,0.0,1007.3,1028.5,0.0
2020021106,0.0,89.0,0.1,435.0,0.0,5.0,-2.6,0.0,-5.7,4.0,-4.2,48.421052631578945,0.0,1007.1,1028.3,0.0
2020021107,0.0,91.0,0.0,388.0,0.0,2.0,-3.0,0.0,-5.7,4.0,-4.5,51.78947368421052,0.0,1007.6,1028.9,0.0
2020021108,0.1,91.0,0.2,396.0,0.0,3.0,-2.6,0.0,-5.5,4.1,-4.3,55.1578947368421,0.0,1008.6,1029.9,0.0
2020021109,0.9,82.0,0.0,441.0,0.0,2.0,-1.2,0.0,-3.4,4.8,-0.8,58.526315789473685,0.0,1009.0,1030.0,0.0
2020021110,1.0,67.0,0.7,597.0,0.0,1.0,-0.1,180.0,-2.1,5.2,3.4,61.89473684210526,0.0,1008.7,1029.3,0.0
2020021111,1.0,35.0,1.2,878.0,0.0,7.0,2.4,140.0,-4.9,4.2,9.8,65.26315789473684,0.0,1008.7,1028.9,0.0
2020021112,1.0,28.0,3.3,1214.0,0.0,7.0,7.3,180.0,-6.5,3.8,11.3,68.63157894736841,0.0,1008.5,1028.5,0.0
2020021113,0.6,29.0,2.0,927.0,1.0,7.0,12.7,140.0,-5.5,4.1,12.0,72.0,0.0,1007.9,1027.8,0.0
2020021114,0.4,35.0,2.8,929.0,4.0,8.0,13.7,110.0,-3.1,4.9,11.8,53.0,0.0,1007.3,1027.2,0.0
2020021115,0.5,43.0,2.6,772.0,2.0,8.0,15.7,110.0,-0.2,6.0,12.0,54.0,0.0,1006.5,1026.4,0.0
2020021116,0.1,56.0,3.0,594.0,5.0,10.0,12.9,140.0,2.9,7.5,11.4,45.0,0.0,1006.2,1026.2,0.0
2020021117,0.0,58.0,2.9,586.0,1.0,10.0,9.2,110.0,3.0,7.6,11.0,11.0,0.0,1006.2,1026.2,0.0
